2455	451	975	25.12.2021	-1,81
2456	682	826	25.12.2021	-3,78
2457	831	946	25.12.2021	2,19
2458	258	944	25.12.2021	-0,54
2459	903	840	25.12.2021	-3,34
2460	511	36	25.12.2021	2,63
2461	357	933	25.12.2021	-4,96
2462	276	960	25.12.2021	4,1
2463	560	978	25.12.2021	1,98
2464	608	978	25.12.2021	4,48
2465	493	978	25.12.2021	-2,09
2466	912	975	25.12.2021	-1,92
2467	661	960	25.12.2021	-0,81
2468	512	933	25.12.2021	2,71
2469	895	960	25.12.2021	-1,83
2470	924	36	25.12.2021	-2,83
2471	561	756	25.12.2021	-3,65
2472	192	960	25.12.2021	0,68
2473	323	934	25.12.2021	3,87
2474	530	156	25.12.2021	3,94
2475	78	208	25.12.2021	4,25
2476	260	826	25.12.2021	2,91
2477	444	944	25.12.2021	-3,54
2478	35	946	25.12.2021	4,74
2479	151	975	25.12.2021	1,97
2480	439	946	25.12.2021	-0,71
2481	662	978	25.12.2021	4,65
2482	880	933	25.12.2021	-4,14
2483	992	975	25.12.2021	-3,02
2484	551	985	25.12.2021	0,19
2485	899	840	25.12.2021	4,87
2486	641	36	25.12.2021	4,4
2487	427	840	25.12.2021	-1,7
2488	317	36	25.12.2021	4,72
2489	770	986	25.12.2021	3,65
2490	205	124	25.12.2021	1,01
2491	596	975	25.12.2021	0,52
2492	737	946	25.12.2021	-1,13
2493	527	124	25.12.2021	-4,93
2494	257	124	25.12.2021	4,33
2495	99	985	25.12.2021	-2,32
2496	180	944	25.12.2021	-4,63
2497	657	975	25.12.2021	3,85
2498	257	985	25.12.2021	-3,05
2499	289	124	25.12.2021	-4,54
2500	297	124	25.12.2021	0,91
2501	615	978	25.12.2021	3,1
2502	722	985	25.12.2021	-3,42
2503	4	702	25.12.2021	3,73
2504	244	944	25.12.2021	1,34
2505	947	986	25.12.2021	-0,67
2506	447	208	25.12.2021	-4,63
2507	133	208	25.12.2021	0,12
2508	361	933	25.12.2021	-2,45
2509	477	986	25.12.2021	1,43
2510	736	975	25.12.2021	-4,41
2511	333	985	25.12.2021	0,11
2512	489	36	25.12.2021	-0,53
2513	682	156	25.12.2021	4,46
2514	423	702	25.12.2021	3,66
2515	969	702	25.12.2021	-3,64
2516	28	946	25.12.2021	-4,72
2517	179	986	25.12.2021	-0,59
2518	599	124	25.12.2021	2,01
2519	95	156	25.12.2021	-4,05
2520	170	975	25.12.2021	-4,29
2521	713	756	25.12.2021	-4,55
2522	436	702	25.12.2021	-2,44
2523	87	124	25.12.2021	-1,11
2524	789	156	25.12.2021	-0,9
2525	190	978	25.12.2021	3,8
2526	927	208	25.12.2021	2,63
2527	23	946	25.12.2021	2,58
2528	468	986	25.12.2021	-2,91
2529	613	986	25.12.2021	3,94
2530	364	756	25.12.2021	-3,47
2531	896	960	25.12.2021	-3,28
2532	965	978	25.12.2021	4,57
2533	177	840	25.12.2021	-4,81
2534	636	975	25.12.2021	-4,51
2535	118	156	25.12.2021	3,63
2536	160	960	25.12.2021	-4,38
2537	499	124	25.12.2021	4,27
2538	532	933	25.12.2021	4,53
2539	484	826	25.12.2021	-0,36
2540	37	840	25.12.2021	4,79
2541	443	946	25.12.2021	3,99
2542	345	702	25.12.2021	-0,75
2543	550	944	25.12.2021	-4,02
2544	888	156	25.12.2021	-4,78
2545	756	986	25.12.2021	2,97
2546	424	960	25.12.2021	-4,44
2547	391	124	25.12.2021	-1,95
2548	587	960	25.12.2021	0,22
2549	635	702	25.12.2021	3,46
2550	345	960	25.12.2021	-3,7
2551	783	986	25.12.2021	-4,77
2552	308	986	25.12.2021	-2,18
2553	509	944	25.12.2021	1,07
2554	161	975	25.12.2021	-1,79
2555	266	946	25.12.2021	-3,6
2556	482	36	25.12.2021	2,1
2557	824	124	25.12.2021	-4,9
2558	182	986	25.12.2021	1,87
2559	426	944	25.12.2021	-0,24
2560	440	986	25.12.2021	-3,19
2561	922	960	25.12.2021	4,7
2562	120	156	25.12.2021	3,16
2563	120	156	25.12.2021	-0,64
2564	287	960	25.12.2021	-3,97
2565	580	702	25.12.2021	-3,33
2566	276	985	25.12.2021	-0,43
2567	232	975	25.12.2021	-2,54
2568	773	756	25.12.2021	4,57
2569	345	156	25.12.2021	3,45
2570	466	975	25.12.2021	4,52
2571	805	986	25.12.2021	-2,7
2572	715	702	25.12.2021	1,69
2573	172	826	25.12.2021	2,19
2574	361	208	25.12.2021	0,92
2575	390	946	25.12.2021	-1,12
2576	688	946	25.12.2021	3,64
2577	222	944	25.12.2021	-4,47
2578	90	986	25.12.2021	-0,22
2579	889	934	25.12.2021	4,67
2580	134	978	25.12.2021	-2,87
2581	579	156	25.12.2021	-4,32
2582	499	702	25.12.2021	-0,57
2583	375	975	25.12.2021	-4,42
2584	834	840	25.12.2021	2,45
2585	112	156	25.12.2021	4,6
2586	966	124	25.12.2021	-2,03
2587	632	933	25.12.2021	0,51
2588	348	124	25.12.2021	1,6
2589	331	756	25.12.2021	-2,16
2590	870	124	25.12.2021	-0,31
2591	313	933	25.12.2021	-3,87
2592	63	985	25.12.2021	-2,76
2593	674	702	25.12.2021	4,63
2594	372	124	25.12.2021	1,64
2595	521	960	25.12.2021	-2,89
2596	603	702	25.12.2021	-0,25
2597	447	826	25.12.2021	-2,21
2598	101	985	25.12.2021	-1,04
2599	13	124	25.12.2021	-1,5
2600	933	985	25.12.2021	4,44
2601	435	840	25.12.2021	-4,83
2602	100	946	25.12.2021	-1,01
2603	546	840	25.12.2021	1,47
2604	136	934	25.12.2021	0,74
2605	193	840	25.12.2021	-2,72
2606	786	124	25.12.2021	1,19
2607	579	985	25.12.2021	-4,02
2608	847	986	25.12.2021	1,5
2609	510	124	25.12.2021	-0,9
2610	899	826	25.12.2021	-0,94
2611	118	208	25.12.2021	-1,49
2612	170	946	25.12.2021	-0,6
2613	987	826	25.12.2021	-2,92
2614	801	946	25.12.2021	-3,42
2615	565	756	25.12.2021	2,86
2616	172	934	25.12.2021	-2,2
2617	156	156	25.12.2021	4,42
2618	444	978	25.12.2021	2,93
2619	285	944	25.12.2021	-0,66
2620	441	975	25.12.2021	3,95
2621	769	975	25.12.2021	3,22
2622	459	933	25.12.2021	1,4
2623	175	975	25.12.2021	1,98
2624	452	985	25.12.2021	2,14
2625	605	124	25.12.2021	4,93
2626	45	208	25.12.2021	1,08
2627	792	840	25.12.2021	-1,4
2628	672	840	25.12.2021	-4,85
2629	79	702	25.12.2021	-1,26
2630	396	840	25.12.2021	-3,04
2631	933	36	25.12.2021	-3,09
2632	835	934	25.12.2021	-0,1
2633	251	960	25.12.2021	4,47
2634	367	946	25.12.2021	-4,59
2635	516	960	25.12.2021	-3,28
2636	9	986	25.12.2021	0,6
2637	482	208	25.12.2021	2,59
2638	159	946	25.12.2021	4,6
2639	331	944	25.12.2021	-1,5
2640	471	208	25.12.2021	-2,88
2641	721	124	25.12.2021	-3,32
2642	568	960	25.12.2021	4,67
2643	896	960	25.12.2021	-2,24
2644	234	975	25.12.2021	2,82
2645	813	840	25.12.2021	1,39
2646	259	756	25.12.2021	-2,57
2647	572	840	25.12.2021	1,35
2648	445	934	25.12.2021	2,54
2649	323	756	25.12.2021	0,51
2650	402	208	25.12.2021	-3,06
2651	509	986	25.12.2021	1,54
2652	621	756	25.12.2021	3,13
2653	597	826	25.12.2021	3,18
2654	92	756	25.12.2021	1,2
2655	4	934	25.12.2021	2,28
2656	869	702	25.12.2021	1,87
2657	941	934	25.12.2021	0,18
2658	242	960	25.12.2021	4,16
2659	757	756	25.12.2021	-3,7
2660	551	840	25.12.2021	1,98
2661	381	756	25.12.2021	1,29
2662	928	978	25.12.2021	3,74
2663	296	826	25.12.2021	-4,78
2664	330	944	25.12.2021	3,81
2665	293	986	25.12.2021	4,05
2666	706	944	25.12.2021	0,19
2667	40	124	25.12.2021	1,57
2668	955	934	25.12.2021	4,04
2669	255	702	25.12.2021	3,42
2670	965	985	25.12.2021	-0,22
2671	828	960	25.12.2021	3,38
2672	994	985	25.12.2021	0,91
2673	23	124	25.12.2021	3,84
2674	36	960	25.12.2021	3,34
2675	332	933	25.12.2021	-1,93
2676	934	946	25.12.2021	-1,59
2677	345	826	25.12.2021	4,08
2678	453	156	25.12.2021	3,94
2679	10	978	25.12.2021	0,85
2680	98	978	25.12.2021	-1,29
2681	323	985	25.12.2021	-2,63
2682	107	985	25.12.2021	-1,07
2683	705	933	25.12.2021	4,45
2684	481	826	25.12.2021	-0,26
2685	483	985	25.12.2021	-1,63
2686	933	124	25.12.2021	-0,62
2687	89	986	25.12.2021	-4,59
2688	632	840	25.12.2021	-2,94
2689	320	946	25.12.2021	-4,03
2690	109	946	25.12.2021	-2,52
2691	238	985	25.12.2021	0,87
2692	601	934	25.12.2021	-0,44
2693	423	208	25.12.2021	-3,04
2694	641	826	25.12.2021	-3,55
2695	172	986	25.12.2021	-1,93
2696	833	826	25.12.2021	-2,42
2697	49	933	25.12.2021	4,23
2698	707	946	25.12.2021	-4,33
2699	220	986	25.12.2021	0,45
2700	821	124	25.12.2021	-4,73
2701	690	156	25.12.2021	-0,95
2702	247	934	25.12.2021	-4,61
2703	923	156	25.12.2021	4,81
2704	331	934	25.12.2021	4,56
2705	608	944	25.12.2021	-4,11
2706	245	36	25.12.2021	3,03
2707	106	944	25.12.2021	-1,07
2708	102	934	25.12.2021	1,9
2709	820	208	25.12.2021	-4,42
2710	746	946	25.12.2021	2,5
2711	950	826	25.12.2021	-1,51
2712	256	840	25.12.2021	-4,25
2713	58	156	25.12.2021	1,98
2714	481	208	25.12.2021	-0,93
2715	272	934	25.12.2021	-3,75
2716	274	933	25.12.2021	-4,27
2717	923	756	25.12.2021	-3,63
2718	161	156	25.12.2021	4,69
2719	503	986	25.12.2021	4,07
2720	632	975	25.12.2021	-0,86
2721	372	944	25.12.2021	-0,23
2722	657	944	25.12.2021	-1,48
2723	422	156	25.12.2021	2,57
2724	783	986	25.12.2021	-3,54
2725	191	933	25.12.2021	-0,36
2726	804	978	25.12.2021	4,16
2727	497	960	25.12.2021	-0,37
2728	33	978	25.12.2021	2,3
2729	607	986	25.12.2021	0,83
2730	291	124	25.12.2021	-2,93
2731	32	840	25.12.2021	2,33
2732	22	840	25.12.2021	-3,69
2733	710	975	25.12.2021	-4,44
2734	892	840	25.12.2021	2,35
2735	294	986	25.12.2021	-4,46
2736	364	756	25.12.2021	-3,62
2737	283	946	25.12.2021	2,74
2738	296	756	25.12.2021	-0,54
2739	664	702	25.12.2021	-3,16
2740	212	124	25.12.2021	4,2
2741	449	975	25.12.2021	-0,37
2742	8	946	25.12.2021	-4,92
2743	358	36	25.12.2021	-3,18
2744	43	934	25.12.2021	-1,09
2745	340	756	25.12.2021	-2,05
2746	321	840	25.12.2021	0,09
2747	531	986	25.12.2021	0,38
2748	863	946	25.12.2021	3,92
2749	630	960	25.12.2021	0,48
2750	162	826	25.12.2021	0,74
2751	513	933	25.12.2021	1,31
2752	338	985	25.12.2021	-4,04
2753	606	975	25.12.2021	2,78
2754	780	840	25.12.2021	-4,33
2755	603	933	25.12.2021	1,23
2756	737	934	25.12.2021	-3,77
2757	704	960	25.12.2021	-1,75
2758	817	933	25.12.2021	-0,36
2759	251	975	25.12.2021	1,12
2760	746	933	25.12.2021	-2,68
2761	654	156	25.12.2021	1,53
2762	898	944	25.12.2021	-2,44
2763	654	36	25.12.2021	1,95
2764	76	975	25.12.2021	-3,06
2765	358	944	25.12.2021	2,01
2766	25	208	25.12.2021	-3,94
2767	418	985	25.12.2021	-0,44
2768	19	985	25.12.2021	-2,82
2769	781	985	25.12.2021	3,6
2770	78	826	25.12.2021	-4,76
2771	12	756	25.12.2021	1,33
2772	671	702	25.12.2021	4,36
2773	10	978	25.12.2021	-3,32
2774	87	156	25.12.2021	-4,48
2775	607	960	25.12.2021	-1,13
2776	998	978	25.12.2021	3,5
2777	589	826	25.12.2021	-4,05
2778	747	124	25.12.2021	-3,68
2779	407	944	25.12.2021	-1,37
2780	987	156	25.12.2021	1,88
2781	462	702	25.12.2021	-4,26
2782	464	934	25.12.2021	-0,87
2783	220	208	25.12.2021	4,64
2784	31	756	25.12.2021	1,79
2785	261	124	25.12.2021	-1,61
2786	518	975	25.12.2021	0,59
2787	632	702	25.12.2021	3,99
2788	961	208	25.12.2021	2,65
2789	541	986	25.12.2021	4,34
2790	721	756	25.12.2021	-2,81
2791	42	156	25.12.2021	-4,48
2792	337	978	25.12.2021	0,58
2793	67	36	25.12.2021	-3,61
2794	801	124	25.12.2021	-5
2795	517	702	25.12.2021	-2,62
2796	584	36	25.12.2021	-0,39
2797	838	934	25.12.2021	-3,47
2798	75	702	25.12.2021	3,82
2799	180	978	25.12.2021	1,5
2800	875	702	25.12.2021	-1,12
2801	16	986	25.12.2021	1,02
2802	75	124	25.12.2021	-1,19
2803	845	840	25.12.2021	-3,28
2804	511	986	25.12.2021	2,63
2805	323	934	25.12.2021	1,16
2806	957	934	25.12.2021	-2,41
2807	84	826	25.12.2021	-2,66
2808	12	960	25.12.2021	-2,65
2809	311	933	25.12.2021	-4,94
2810	174	702	25.12.2021	3,19
2811	291	36	25.12.2021	-3,68
2812	752	702	25.12.2021	0,74
2813	927	944	25.12.2021	-4,42
2814	113	985	25.12.2021	-2,72
2815	960	702	25.12.2021	-3,72
2816	205	944	25.12.2021	2,66
2817	407	124	25.12.2021	0,64
2818	786	946	25.12.2021	-0,46
2819	318	986	25.12.2021	-2,73
2820	164	934	25.12.2021	4,48
2821	1000	944	25.12.2021	-1,53
2822	984	975	25.12.2021	0,22
2823	389	933	25.12.2021	-0,5
2824	488	933	25.12.2021	-4,57
2825	999	36	25.12.2021	2,5
2826	870	36	25.12.2021	-0,64
2827	912	36	25.12.2021	3,55
2828	484	933	25.12.2021	-2,23
2829	635	36	25.12.2021	1,45
2830	609	960	25.12.2021	-0,76
2831	294	986	25.12.2021	2,16
2832	767	985	25.12.2021	-4,39
2833	267	933	25.12.2021	1,11
2834	752	985	25.12.2021	-4,07
2835	746	934	25.12.2021	-2,96
2836	632	156	25.12.2021	0,85
2837	734	826	25.12.2021	-2,75
2838	834	975	25.12.2021	1,8
2839	453	124	25.12.2021	-4,16
2840	550	934	25.12.2021	-4,8
2841	46	960	25.12.2021	-3,09
2842	538	978	25.12.2021	4,5
2843	589	826	25.12.2021	-2,17
2844	570	156	25.12.2021	0,7
2845	784	208	25.12.2021	2,43
2846	284	36	25.12.2021	3,91
2847	1000	934	25.12.2021	2,38
2848	233	208	25.12.2021	-0,78
2849	614	702	25.12.2021	-0,1
2850	6	702	25.12.2021	-0,24
2851	248	124	25.12.2021	3,26
2852	994	944	26.12.2021	4,39
2853	828	933	26.12.2021	0
2854	92	702	26.12.2021	-3,81
2855	975	840	26.12.2021	3,93
2856	234	985	26.12.2021	4,6
2857	30	840	26.12.2021	-0,61
2858	759	978	26.12.2021	-1,77
2859	487	960	26.12.2021	1,51
2860	52	978	26.12.2021	2,72
2861	322	702	26.12.2021	-1,29
2862	544	208	26.12.2021	2,47
2863	880	960	26.12.2021	1
2864	126	946	26.12.2021	-0,97
2865	71	826	26.12.2021	-2,38
2866	381	826	26.12.2021	1,58
2867	340	934	26.12.2021	-3,68
2868	856	702	26.12.2021	-2,49
2869	452	985	26.12.2021	-3,88
2870	27	986	26.12.2021	-4,49
2871	262	702	26.12.2021	-2,11
2872	704	985	26.12.2021	-0,01
2873	988	156	26.12.2021	3,37
2874	976	975	26.12.2021	4,51
2875	175	36	26.12.2021	-3,86
2876	141	946	26.12.2021	2,99
2877	1000	826	26.12.2021	-2,71
2878	224	978	26.12.2021	-3,11
2879	275	124	26.12.2021	1,12
2880	612	208	26.12.2021	0,57
2881	94	826	26.12.2021	-0,91
2882	641	978	26.12.2021	-0,27
2883	522	36	26.12.2021	-4,32
2884	989	826	26.12.2021	3,58
2885	303	756	26.12.2021	2,7
2886	624	756	26.12.2021	-3,57
2887	235	934	26.12.2021	1,04
2888	878	975	26.12.2021	3,09
2889	567	756	26.12.2021	-1,95
2890	730	840	26.12.2021	1,29
2891	180	840	26.12.2021	-3,02
2892	114	933	26.12.2021	-2,32
2893	281	156	26.12.2021	-2,39
2894	908	946	26.12.2021	0,75
2895	67	946	26.12.2021	-2,51
2896	173	986	26.12.2021	0,2
2897	700	986	25.12.2021	3,62
2898	77	960	26.12.2021	-2,73
2899	679	702	26.12.2021	-3,03
2900	541	840	26.12.2021	-4,24
2901	3	156	26.12.2021	-3,11
2902	304	702	26.12.2021	-0,14
2903	504	975	26.12.2021	3,37
2904	131	156	26.12.2021	-4,52
2905	973	36	26.12.2021	-3,56
2906	680	702	26.12.2021	4,09
2907	117	36	26.12.2021	1,24
2908	835	985	26.12.2021	3,98
2909	907	960	26.12.2021	3,26
2910	6	934	26.12.2021	-0,79
2911	100	36	26.12.2021	3,43
2912	362	208	26.12.2021	2,67
2913	766	944	26.12.2021	2,52
2914	88	702	26.12.2021	3,64
2915	13	826	26.12.2021	1,86
2916	549	156	26.12.2021	2,1
2917	484	702	26.12.2021	-2,5
2918	141	933	26.12.2021	-1,98
2919	791	978	26.12.2021	2,75
2920	464	840	26.12.2021	-3,52
2921	324	960	26.12.2021	-1,81
2922	66	985	26.12.2021	3,3
2923	19	156	26.12.2021	3,82
2924	403	944	26.12.2021	-1,67
2925	211	156	26.12.2021	3,69
2926	442	985	26.12.2021	3,77
2927	879	826	26.12.2021	3,41
2928	84	975	26.12.2021	-0,08
2929	523	944	26.12.2021	-4,43
2930	249	156	26.12.2021	3,23
2931	470	978	26.12.2021	-1,73
2932	983	946	26.12.2021	-3,19
2933	910	960	26.12.2021	2,29
2934	595	960	26.12.2021	4,46
2935	27	960	26.12.2021	3,87
2936	86	826	26.12.2021	-0,43
2937	958	826	26.12.2021	1,28
2938	670	986	26.12.2021	4,65
2939	953	826	26.12.2021	-3,1
2940	368	208	26.12.2021	-4,98
2941	479	934	26.12.2021	3,12
2942	373	946	26.12.2021	0,89
2943	667	978	26.12.2021	-0,04
2944	946	826	26.12.2021	1,37
2945	921	934	26.12.2021	3,7
2946	572	124	26.12.2021	0,76
2947	339	960	26.12.2021	1,58
2948	519	944	26.12.2021	-2,86
2949	840	156	26.12.2021	-0,56
2950	369	208	26.12.2021	3,37
2951	806	960	26.12.2021	-2,6
2952	959	208	26.12.2021	2,21
2953	867	124	26.12.2021	-2,94
2954	989	986	26.12.2021	-0,81
2955	506	36	26.12.2021	-2,13
2956	476	946	26.12.2021	1,83
2957	208	208	26.12.2021	3,25
2958	745	985	26.12.2021	-1,02
2959	564	933	26.12.2021	3,72
2960	866	960	26.12.2021	-0,26
2961	934	978	26.12.2021	-2,26
2962	481	840	26.12.2021	-1,96
2963	222	933	26.12.2021	-0,98
2964	74	978	26.12.2021	2,92
2965	118	840	26.12.2021	-3,89
2966	362	946	26.12.2021	3,48
2967	266	702	26.12.2021	0,8
2968	788	826	26.12.2021	-3,43
2969	700	986	26.12.2021	2,96
2970	706	944	26.12.2021	0,21
2971	553	36	26.12.2021	-0,47
2972	424	756	26.12.2021	0,68
2973	887	756	26.12.2021	0,49
2974	500	124	26.12.2021	2,33
2975	487	933	26.12.2021	2,33
2976	489	933	26.12.2021	-1,61
2977	645	756	26.12.2021	-4,13
2978	144	934	26.12.2021	1,6
2979	389	933	26.12.2021	-2,79
2980	569	840	26.12.2021	-0,64
2981	957	934	26.12.2021	-3,72
2982	884	985	26.12.2021	-3,71
2983	452	944	26.12.2021	3,67
2984	46	756	26.12.2021	-0,03
2985	897	840	26.12.2021	-4,65
2986	369	36	26.12.2021	1,69
2987	90	986	26.12.2021	-3,51
2988	481	985	26.12.2021	-4,4
2989	36	986	26.12.2021	4,71
2990	965	985	26.12.2021	2,27
2991	77	840	26.12.2021	0,6
2992	320	960	26.12.2021	-0,41
2993	310	960	26.12.2021	-1,6
2994	892	986	26.12.2021	-2,78
2995	821	840	26.12.2021	-2,15
2996	848	985	26.12.2021	2,55
2997	20	36	26.12.2021	-0,43
2998	580	208	26.12.2021	-3,75
2999	833	934	26.12.2021	-3,19
3000	600	986	26.12.2021	0,62
3001	222	124	26.12.2021	-0,29
3002	614	934	26.12.2021	-2,58
3003	799	826	26.12.2021	-0,08
3004	121	208	26.12.2021	2,75
3005	364	944	26.12.2021	-0,78
3006	83	975	26.12.2021	3,77
3007	950	944	26.12.2021	-2
3008	356	840	26.12.2021	3,8
3009	32	960	26.12.2021	3,22
3010	479	960	26.12.2021	1,02
3011	301	933	26.12.2021	-2,76
3012	427	933	26.12.2021	2,84
3013	422	756	26.12.2021	-4,69
3014	218	36	26.12.2021	4,47
3015	332	124	26.12.2021	-0,28
3016	831	826	26.12.2021	2,77
3017	870	975	26.12.2021	0,79
3018	920	208	26.12.2021	4,57
3019	42	826	26.12.2021	-0,87
3020	848	978	26.12.2021	1,72
3021	881	985	26.12.2021	-3,19
3022	767	975	26.12.2021	0,44
3023	887	124	26.12.2021	1,29
3024	53	826	26.12.2021	1,13
3025	725	124	26.12.2021	-1,43
3026	397	756	26.12.2021	-3,8
3027	88	756	26.12.2021	3,75
3028	147	826	26.12.2021	-2,41
3029	224	986	26.12.2021	0,29
3030	786	933	26.12.2021	3,03
3031	662	933	26.12.2021	2,28
3032	843	975	26.12.2021	-1,91
3033	988	944	26.12.2021	2,46
3034	273	702	26.12.2021	3,94
3035	610	36	26.12.2021	-1,26
3036	117	826	26.12.2021	1,78
3037	88	985	26.12.2021	0,65
3038	791	960	26.12.2021	-3,59
3039	10	702	26.12.2021	-0,77
3040	392	826	26.12.2021	-4,32
3041	94	944	26.12.2021	-0,27
3042	697	960	26.12.2021	3,08
3043	363	986	26.12.2021	3,87
3044	982	933	26.12.2021	-2,48
3045	197	985	26.12.2021	3,1
3046	66	960	26.12.2021	3,21
3047	604	975	26.12.2021	4,86
3048	565	36	26.12.2021	-2,23
3049	263	702	26.12.2021	2,76
3050	641	208	26.12.2021	-4,43
3051	338	156	26.12.2021	4,36
3052	39	986	26.12.2021	-2,06
3053	970	975	26.12.2021	-0,46
3054	757	933	26.12.2021	3,02
3055	853	934	26.12.2021	-0,93
3056	979	36	26.12.2021	-0,57
3057	249	156	26.12.2021	-4,08
3058	840	208	26.12.2021	3,39
3059	226	826	26.12.2021	-3,12
3060	572	156	26.12.2021	3,72
3061	948	124	26.12.2021	2,18
3062	337	156	26.12.2021	0,56
3063	10	840	26.12.2021	1,81
3064	432	36	26.12.2021	2,8
3065	259	944	26.12.2021	-1,95
3066	491	826	26.12.2021	3,77
3067	304	960	26.12.2021	-0,9
3068	3	978	26.12.2021	-1,5
3069	476	975	26.12.2021	-4,07
3070	588	946	26.12.2021	-3,78
3071	553	36	26.12.2021	-4,27
3072	552	975	26.12.2021	-4,11
3073	194	36	26.12.2021	1,87
3074	448	36	26.12.2021	-0,52
3075	615	208	26.12.2021	-4,97
3076	964	946	26.12.2021	1,22
3077	383	826	26.12.2021	3,2
3078	605	946	26.12.2021	-0,07
3079	592	946	26.12.2021	-3,47
3080	297	756	26.12.2021	-4
3081	769	156	26.12.2021	2,23
3082	505	960	26.12.2021	3,82
3083	420	978	26.12.2021	1,12
3084	90	934	26.12.2021	0,05
3085	428	946	26.12.2021	2,87
3086	948	756	26.12.2021	1,26
3087	776	978	26.12.2021	3,64
3088	772	702	26.12.2021	4,55
3089	670	986	26.12.2021	1,33
3090	517	840	26.12.2021	-1,28
3091	280	36	26.12.2021	0,35
3092	601	960	26.12.2021	4,42
3093	968	985	26.12.2021	-1,9
3094	620	756	26.12.2021	0,65
3095	687	156	26.12.2021	1,64
3096	521	960	26.12.2021	-1,74
3097	285	702	26.12.2021	0,49
3098	599	756	26.12.2021	4,64
3099	765	702	26.12.2021	0,73
3100	315	36	26.12.2021	3,61
3101	756	960	26.12.2021	1,44
3102	439	944	26.12.2021	-0,21
3103	848	975	26.12.2021	1,2
3104	411	156	26.12.2021	-2,23
3105	497	946	26.12.2021	-4,58
3106	530	960	26.12.2021	3,57
3107	227	933	26.12.2021	3,16
3108	608	702	26.12.2021	-0,65
3109	491	975	26.12.2021	0,78
3110	737	208	26.12.2021	0,26
3111	39	36	26.12.2021	-3,46
3112	443	702	26.12.2021	1,88
3113	388	840	26.12.2021	-2,52
3114	663	985	26.12.2021	-1,78
3115	127	944	26.12.2021	4,08
3116	724	960	26.12.2021	-3,18
3117	581	933	26.12.2021	-1,47
3118	765	934	26.12.2021	-0,26
3119	507	36	26.12.2021	-3,44
3120	364	208	26.12.2021	2,06
3121	130	934	26.12.2021	-4,71
3122	546	944	26.12.2021	1,41
3123	492	944	26.12.2021	-0,07
3124	723	124	26.12.2021	2,16
3125	244	156	26.12.2021	0,22
3126	146	975	26.12.2021	3,27
3127	156	840	26.12.2021	-4,78
3128	35	156	26.12.2021	3,86
3129	590	975	26.12.2021	1,71
3130	91	960	26.12.2021	4,42
3131	309	36	26.12.2021	-3,71
3132	722	826	26.12.2021	-2,75
3133	798	986	26.12.2021	0,96
3134	285	156	26.12.2021	-1,7
3135	108	975	26.12.2021	-2,62
3136	837	156	26.12.2021	1,02
3137	730	985	26.12.2021	1,8
3138	413	702	26.12.2021	3,54
3139	875	978	26.12.2021	2,94
3140	59	933	26.12.2021	0,37
3141	874	978	26.12.2021	1,4
3142	962	156	26.12.2021	0,18
3143	111	124	26.12.2021	4,91
3144	241	208	26.12.2021	-4,12
3145	350	985	26.12.2021	-0,86
3146	749	840	26.12.2021	-4
3147	796	702	26.12.2021	-0,68
3148	251	840	26.12.2021	3,68
3149	802	36	26.12.2021	3,68
3150	488	946	26.12.2021	-4,68
3151	45	702	26.12.2021	1
3152	236	840	26.12.2021	-1,95
3153	798	933	26.12.2021	1,37
3154	272	208	26.12.2021	-1,05
3155	939	978	26.12.2021	4,1
3156	460	960	26.12.2021	4,1
3157	857	978	26.12.2021	-1,66
3158	814	975	26.12.2021	0,25
3159	791	946	26.12.2021	0,13
3160	937	156	26.12.2021	-2,86
3161	36	36	26.12.2021	-4,12
3162	924	944	26.12.2021	4,93
3163	117	156	26.12.2021	1,85
3164	978	36	26.12.2021	-2,62
3165	571	946	26.12.2021	-1,49
3166	654	156	26.12.2021	-4,13
3167	18	840	26.12.2021	3,8
3168	84	826	26.12.2021	-4,6
3169	749	208	26.12.2021	-3,07
3170	715	934	26.12.2021	0,5
3171	66	702	26.12.2021	1,02
3172	760	124	26.12.2021	3,79
3173	158	978	26.12.2021	1,03
3174	299	960	26.12.2021	-2,25
3175	257	946	26.12.2021	-4,16
3176	294	985	26.12.2021	2,1
3177	34	946	26.12.2021	-1,66
3178	666	960	26.12.2021	-0,36
3179	519	702	26.12.2021	3,38
3180	8	934	26.12.2021	4
3181	56	756	26.12.2021	-2,83
3182	467	960	26.12.2021	0,36
3183	836	975	26.12.2021	3,7
3184	897	36	26.12.2021	-3,81
3185	993	208	26.12.2021	0,06
3186	739	156	26.12.2021	-0,72
3187	309	986	26.12.2021	-0,37
3188	370	756	26.12.2021	1,57
3189	803	933	26.12.2021	1,09
3190	887	702	26.12.2021	1,78
3191	511	840	26.12.2021	3,75
3192	420	840	26.12.2021	1,47
3193	636	124	26.12.2021	-1,39
3194	817	986	26.12.2021	2,04
3195	409	985	26.12.2021	-2,56
3196	417	933	26.12.2021	-1,51
3197	304	960	26.12.2021	-0,83
3198	629	156	26.12.2021	2,71
3199	677	986	26.12.2021	-1,77
3200	176	124	26.12.2021	-1,25
3201	316	986	26.12.2021	-3,78
3202	217	756	26.12.2021	-4,87
3203	719	986	26.12.2021	-3,1
3204	897	702	26.12.2021	-4,27
3205	714	960	26.12.2021	1,28
3206	306	124	26.12.2021	-4,02
3207	876	840	26.12.2021	-3,35
3208	155	986	26.12.2021	4,62
3209	153	702	26.12.2021	-4,47
3210	162	934	26.12.2021	2,78
